"32187 - Motor, rotor and stator","0","3","2","3","2","5","5","7","3","4","7","10","5","9","7","5","15","12"
"35610 - End Of Cycle Buzzer","3","2","4","7","5","4","7","6","7","9","3","14","0","10","3","3","9","7"
"73352 - Panel, Oven Door (Inner)","4","1","9","6","8","10","11","15","3","5","5","5","4","0","3","4","5","5"
"33250 - Light Bulb","2","9","6","5","2","9","6","4","6","4","4","8","8","4","3","4","8","11"
"12360 - Float Seal","1","1","7","3","5","10","5","7","10","3","5","6","4","10","6","4","10","5"
"46000 - Shear Bolt","0","1","0","1","2","21","23","14","4","2","3","0","0","0","0","2","3","26"
"19140 - Tubing, Oven, Repl","1","1","6","4","9","4","6","8","4","6","6","2","5","11","6","5","9","9"
"73223 - Oven Door, Adjust","5","3","1","6","4","7","6","6","6","4","14","4","5","6","4","4","10","7"
"85429 - Spray Arm/Upper/Clean","3","7","1","6","7","7","4","5","4","3","4","3","9","6","4","8","11","10"
"83230 - Nozzle/Venturi","0","3","5","6","7","4","1","5","2","5","4","4","5","9","7","9","17","8"
"14730 - Cam Bar/Plunger/Rivet","3","6","3","5","7","3","3","3","11","11","10","4","6","4","4","6","8","3"
"71695 - Burner Box Bottom","1","4","1","7","11","3","2","3","2","5","5","7","12","8","5","3","10","11"
"76220 - Trim Rep/Repl","4","5","5","1","6","6","4","4","3","2","5","10","3","7","10","9","7","8"
"91310 - Hose, Fill, Tighten","3","5","4","2","11","8","7","1","1","3","6","4","1","8","11","7","10","7"
"71185 - Frame Front","0","3","3","4","7","5","5","4","5","9","11","6","6","7","6","6","5","6"
"15130 - Pilot Burner","5","2","1","2","4","5","2","7","5","4","10","5","6","2","12","7","10","9"
"73892 - Trim Pieces","4","5","1","8","4","4","5","5","4","4","8","4","7","9","7","4","7","7"
"78130 - Suspension Pads","3","9","3","4","7","2","11","3","4","3","10","8","5","5","3","4","8","5"
"83180 - Steam generator","2","1","5","5","3","8","6","6","4","6","8","5","5","10","4","4","6","9"
"42050 - Shift Lever-Adjust","4","7","11","3","4","0","1","2","2","6","8","5","10","10","10","8","5","0"
"14326 - Rotary Disc Seal","6","6","1","1","3","3","3","3","3","11","7","11","6","8","0","6","9","9"
"35233 - Relay/Sequencer, Replace","2","4","2","2","4","4","19","6","6","4","1","5","5","5","6","3","9","7"
"91000 - Install Product/Appliance","1","4","1","5","4","3","2","8","4","8","9","8","7","6","5","6","7","6"
"73342 - Screw, Access/Door","3","6","5","5","6","5","4","2","5","3","0","8","5","9","4","4","6","14"
"53132 - Switch, Hold","3","7","3","4","5","2","3","2","2","5","10","5","9","10","4","8","7","4"
"31310 - Harness, Main","3","5","5","4","6","6","7","4","2","3","8","4","3","5","5","7","7","8"
"90140 - Frame Rep/Repl","0","4","1","1","2","1","2","5","5","5","11","6","8","9","7","5","9","11"
"46077 - Clutch - Adjust Only","0","1","0","2","7","25","7","9","2","3","3","2","1","2","0","1","5","21"
"14230 - Idler Pulley (Wash/Dry)","51","18","0","2","2","2","0","0","0","3","3","2","2","0","2","1","3","0"
"28000 - Tune-Up (Single) - Std CC","1","5","3","5","5","0","0","0","0","1","1","5","6","11","8","20","16","3"
"36420 - Resistor, Power","2","5","3","3","4","3","4","6","1","9","9","8","6","5","3","3","8","7"
"35135 - Control Magnet (Wig-Wag)","1","5","2","1","6","8","6","6","4","10","7","3","2","3","5","4","9","7"
"95948 - Virtual Tech Triage NOT successful, Accepted In-Home Repair","1","4","7","6","1","4","3","4","5","6","3","5","5","3","3","1","10","17"
"73131 - Door Switch Lever","2","3","5","4","5","7","2","3","3","7","2","10","4","6","8","2","10","5"
"12380 - Splash guards","3","5","1","7","4","6","4","5","2","8","8","1","8","3","4","4","7","7"
"36710 - Directional/Limit Switch","6","4","3","1","3","4","9","3","5","3","9","3","6","10","6","1","5","6"
"28040 - Fuel Filter Only","5","10","5","6","5","0","0","2","1","2","3","9","3","16","7","8","4","1"
"81320 - Condenser Coil, Repl","8","4","8","5","4","0","2","3","3","1","7","11","7","10","6","6","0","1"
"31640 - Wiring,SurfaceSw/Repl/Rep","4","6","5","4","6","2","5","7","5","4","5","3","3","6","3","2","10","6"
"32134 - Motor Mount","7","2","3","3","14","7","7","10","6","3","5","2","2","4","3","1","5","1"
"37133 - Heating Element Gromment","1","3","0","1","8","6","6","3","6","4","9","3","6","4","8","11","3","3"
"41200 - Inverter Assembly Module","2","2","3","5","4","8","8","3","4","4","3","6","4","9","8","4","4","4"
"91342 - Electrical Connection","1","5","5","5","4","3","1","6","2","4","5","7","7","6","10","4","6","3"
"37131 - Heating Element, Supports","3","4","3","4","5","3","3","9","6","4","7","3","5","3","5","7","5","5"
"16104 - Tub Bearing","3","8","5","7","5","8","2","2","2","1","7","4","4","6","3","4","7","5"
"37413 - Element, Solid/Hob","2","1","6","3","4","1","7","9","6","9","2","3","2","11","2","5","9","1"
"23020 - Ignition Coil, Adv Mod.","5","2","2","3","0","2","2","2","4","7","2","2","12","9","11","6","9","2"
"22090 - Fuel Cap Only","4","2","5","4","3","1","6","6","4","1","7","3","6","12","5","13","0","0"
"93310 - Air Noise","1","4","1","0","0","5","12","9","3","6","4","5","3","5","6","2","4","9"
"61000 - Housing, Rebuild/Replace","1","2","1","2","0","0","0","4","3","3","13","9","10","11","6","6","2","6"
"31102 - Wiring, External-Rep/Repl","2","4","3","1","6","4","10","4","3","4","9","3","2","5","6","3","6","4"
"71430 - Main Top/Steel","4","5","2","3","6","1","6","7","5","2","6","5","1","4","4","2","9","7"
"30110 - Capacitor, Run/Start","7","7","3","3","1","0","1","2","2","0","10","17","6","10","7","2","0","1"
"38312 - Drivebelt Repl/Adj","2","2","0","4","2","3","2","3","5","3","2","6","0","6","7","11","10","10"
"36960 - Thermostat, Adjust","1","3","2","2","6","6","8","7","3","2","5","2","4","6","4","5","5","7"
"14330 - Body Seal","5","3","1","1","3","3","5","7","5","5","6","6","8","6","6","4","3","1"
"93322 - Condenser Evap Clean","14","11","2","5","1","1","0","0","2","1","8","8","6","9","5","1","3","0"
"71261 - Knobs/Indicators","4","2","3","7","5","0","6","3","3","5","3","5","6","4","5","4","6","6"
"91512 - I.M. Hook Up/Connect","3","6","4","4","4","3","1","4","4","8","7","4","5","2","4","3","5","6"
"15123 - Pilot Burner, Adjust","4","5","2","4","5","7","2","2","6","5","4","3","2","3","7","3","5","8"
"93411 - Instruct/Sabbath Mode","2","4","6","7","3","3","2","2","9","8","5","3","5","4","6","3","2","2"
"61080 - Mandrel Pulley","3","9","4","6","4","0","0","0","3","7","5","4","4","9","6","7","4","1"
"71460 - Main Top, Trim","2","3","4","2","3","9","12","6","4","4","2","4","1","6","3","2","5","4"
"61150 - Mower Deck Levelling","1","4","4","1","2","0","0","0","3","2","10","2","6","8","19","8","6","0"
"71691 - Oven Bottom","1","3","4","3","4","6","7","2","3","3","6","4","4","4","2","2","7","11"
"22100 - Fuel Pump/Diaphragm","5","13","2","4","4","3","5","2","7","2","15","4","2","2","3","1","1","0"
"71424 - Sweating/Interior","2","5","0","4","5","4","4","3","6","5","5","5","3","4","2","6","8","4"
"30814 - Dispenser bi-metal","0","1","3","1","5","4","5","3","7","7","7","5","2","3","4","2","7","9"
"93228 - Steam Noise","6","3","2","4","7","2","3","1","4","3","6","3","2","9","4","6","7","2"
"36860 - Switch/Downdraft Fan","4","5","7","5","5","5","3","4","3","3","4","6","5","3","4","2","2","4"
"13120 - Damper Rep/Repl","1","0","2","2","4","4","1","4","8","6","5","8","6","1","3","1","8","9"
"37010 - Heat Strips","1","1","2","1","2","10","22","8","9","1","2","2","1","0","1","0","4","6"
"15155 - Manifold Rep/Repl/Adjust","0","1","3","1","5","7","5","15","12","7","0","2","4","0","2","2","2","5"
"42210 - Element-Induction coil","3","3","2","3","5","6","3","4","2","4","6","6","7","3","4","4","5","2"
"22010 - Carb Idle Speed Adjust","0","1","1","2","7","8","14","1","5","1","4","2","3","1","5","2","3","12"
"36340 - Limit Switch, Heating (HP","0","1","4","2","1","3","6","11","5","6","3","2","2","8","1","8","1","8"
"26333 - Valves, Adjust OHV, IW","4","4","4","6","0","0","0","1","1","2","8","5","5","6","3","12","8","2"
"93111 - Instruct/Condensation","4","6","3","1","7","5","3","3","2","6","3","5","3","8","1","6","2","3"
"83559 - Evap Coil, Apply Additive","5","7","0","3","0","0","2","1","0","1","2","9","15","5","6","11","4","0"
"83332 - Mineral Bed, Replace","1","3","1","2","0","6","2","1","4","4","8","2","8","7","1","5","9","7"
"14370 - Rotary Disc","0","3","1","2","4","1","3","5","4","2","8","5","7","3","6","4","3","10"
"90131 - Cabinet Top, Minor","0","5","3","5","7","2","5","4","2","2","3","6","7","6","3","2","3","6"
"85512 - Hose, Faucet Coupler","1","3","1","0","5","5","5","3","7","3","4","3","6","5","2","7","3","7"
"83430 - RinseAidCap","3","3","4","0","5","5","3","2","3","3","9","5","7","3","5","2","3","5"
"71175 - Other Exterior Panels","2","0","2","3","2","3","0","10","2","6","6","4","3","6","6","3","10","2"
"42000 - Transaxle-Replace","2","2","0","0","4","3","1","3","6","6","4","4","7","6","8","5","8","1"
"71730 - Frame Trim","2","3","1","4","2","2","3","5","3","2","8","7","3","3","1","6","4","11"
"75115 - Buttons/Knob, Replace","4","2","0","0","2","6","3","5","3","6","3","3","4","4","3","6","9","6"
"90111 - Console, Minor","3","6","5","1","5","4","2","5","7","4","4","5","2","3","3","4","2","3"
"41120 - Coin-Box Rep/Repl","1","6","3","8","5","6","6","4","6","2","4","2","4","2","3","4","0","2"
"19160 - Tubing, (Pilot) Repl","1","4","2","4","7","5","2","2","6","2","6","4","4","5","2","3","6","3"
"73225 - Lock Rep/Repl","1","5","5","1","2","3","6","2","4","3","3","5","3","4","3","4","8","6"
"43050 - Clutch Pulley/Spring","9","4","3","1","2","1","0","2","2","2","3","5","2","9","12","5","5","0"
"71693 - Cavities, Rack Guide","1","4","3","1","3","4","7","4","4","2","4","3","7","7","1","1","6","5"
"73470 - Handle, Drawer R/R","0","3","2","1","4","3","3","7","3","3","7","4","2","2","4","3","9","7"
"78160 - Machine Base Pads","1","3","3","5","3","5","3","4","0","0","5","5","5","5","3","5","4","7"
"71425 - Sweating/Exterior","0","5","5","3","3","1","2","2","4","2","7","9","0","9","5","2","4","2"
"36112 - Fan Switch, Replace","2","2","2","0","5","7","10","5","9","6","2","0","2","1","5","0","3","4"
"13240 - Blades, Cond Fan Repl","7","4","7","4","0","2","2","2","1","2","9","5","6","4","3","1","4","1"
"63020 - Tire, Patch/Plug Tread","3","4","1","3","2","1","0","2","2","2","2","4","2","7","10","7","8","4"
"93010 - Contaminated or Stale Fue","3","4","5","4","1","2","3","1","7","3","4","2","4","5","8","5","3","0"
"85970 - Air Break/clean","1","11","3","2","8","2","3","3","1","3","2","3","2","6","2","2","6","3"
"14800 - Brake Rep/Repl","1","2","3","3","2","4","4","3","2","3","7","4","5","3","3","3","7","4"
"75114 - Control Knob","3","3","3","4","3","3","5","3","4","2","3","6","3","2","3","2","6","5"
"61010 - Full Deck Assy, Replace","6","1","0","1","0","2","0","1","3","2","8","8","3","6","8","7","6","1"
"91002 - Install HVAC system","4","2","2","0","2","4","0","1","2","2","11","9","8","9","3","3","1","0"
"13910 - Lint Housing","2","2","2","3","2","5","5","5","3","3","6","6","7","1","6","2","3","0"
"59111 - Panel Replace","0","0","0","0","0","2","3","1","3","6","6","9","8","6","5","4","5","4"
"17170 - BroilBurner/Rep/Repl","0","5","0","1","1","3","9","4","7","4","4","4","4","2","2","1","8","3"
"31610 - Wiring/Surface Electrode","3","5","2","2","1","2","3","2","2","6","6","6","6","5","2","2","3","4"
"81423 - System Overcharged","5","11","1","0","0","1","1","3","2","1","1","4","12","13","2","3","1","1"
"31630 - Sensor Connector","0","2","1","4","3","2","5","5","1","5","6","2","2","6","4","6","3","5"
"91900 - Built-In/Stacked Add Time","2","7","4","4","2","1","7","3","1","5","4","4","4","2","4","3","1","3"
"93880 - Uneven Cooking","2","3","0","4","5","2","2","2","1","4","4","5","2","1","7","7","5","5"
"71330 - Casters/Wheels","2","4","0","1","4","5","5","3","0","4","1","3","5","3","6","2","10","3"
"41150 - Coin, Box, Drill/Replace","1","8","3","2","3","5","7","5","4","5","1","3","3","7","3","0","1","0"
"81429 - R600aCondenser Rep/Repl","2","2","4","3","3","2","3","6","1","9","7","1","3","2","5","2","4","2"
"13153 - Burner Air, Adjust","0","1","0","1","5","6","4","9","6","9","2","2","1","0","1","3","6","5"
"85160 - Filter, Agitator Type","2","4","3","4","5","1","6","0","1","3","2","4","2","3","5","7","4","5"
"12040 - Carb Replace","0","0","0","1","3","12","6","8","2","4","3","1","0","2","1","0","4","13"
"91535 - Water Line Kinked/RepRepl","1","2","3","1","1","2","3","4","0","5","3","7","8","2","3","4","5","6"
"11530 - Snubber Drive System","1","2","1","0","3","5","3","5","4","3","6","3","4","4","3","6","4","3"
"74560 - Stirrer Cover","1","3","0","3","4","4","5","4","3","4","1","8","1","4","3","5","1","5"
"35120 - Orifice Rep/Repl","3","2","3","0","4","0","8","7","2","3","4","2","6","4","1","4","3","3"
"61210 - Hanger/Brackets, Replace","3","0","1","2","0","2","1","0","1","3","3","1","10","11","5","5","9","1"
"61090 - Eng-To-Mower Idler Assy","4","6","0","3","0","1","0","0","1","4","2","4","8","9","8","3","4","1"
"10002 - Turbine Rep/Repl","2","3","1","2","4","1","5","4","4","4","6","4","3","1","5","1","4","4"
"81310 - SERVICE VALVE Replace","1","7","1","3","2","3","3","2","1","3","5","4","7","5","6","4","1","0"
"32105 - Condensate Pump incl w/IM","3","4","2","1","2","0","2","3","0","0","5","2","6","6","9","4","5","4"
"73140 - Frame / Chassis","2","4","1","0","2","2","3","1","2","3","4","5","5","9","5","5","3","1"
"71118 - Breaker Rep/Repl","2","3","2","1","4","4","4","3","3","2","3","4","5","4","2","0","6","5"
"71170 - End Caps, Console","1","4","1","5","2","4","1","8","3","2","3","3","3","1","5","4","4","3"
"85125 - Drain hose (Rep/Repl)","2","0","2","0","1","4","5","3","4","1","2","3","4","7","6","4","2","6"
"53033 - Mtr Cntrl, Repl/Calibrate","1","4","1","1","3","2","0","1","0","2","5","1","5","2","6","3","11","8"
"22120 - Fuel Line","2","2","0","4","4","2","4","2","2","5","2","4","5","8","2","5","3","0"
"71580 - Main Back Rep/Repl","2","1","2","2","4","6","2","3","1","2","3","3","6","5","4","2","6","2"
"83220 - Hose, Brine or Pressure","2","5","1","1","5","5","0","2","4","6","7","0","3","3","4","3","4","1"
"28030 - Air Filter/Pre-cleaner","2","4","4","2","2","0","0","0","2","1","4","2","2","5","6","12","4","3"
"36830 - Time Delay Switch (HP)","7","4","2","6","3","2","3","4","0","0","1","4","7","6","3","1","0","2"
"22040 - Carb Rebuild-Comment","0","0","3","1","1","5","4","4","2","2","7","6","5","4","5","5","0","1"
"74622 - Rack Support","1","7","0","1","3","3","3","1","2","2","9","2","3","4","2","5","4","3"
"93170 - Door Hardware","3","3","4","0","4","1","1","2","2","3","4","8","5","4","0","5","3","3"
"11030 - Wash Plate, Outer","1","4","1","2","1","5","2","1","1","2","2","5","3","5","5","5","5","5"
"13155 - Vent Motor adjust","2","2","2","2","3","5","5","0","2","3","5","3","4","3","3","3","4","4"
"76210 - Panels, Other (Cabinet)","4","1","3","3","2","2","5","6","2","2","4","2","1","3","2","5","5","3"
"11090 - Lmt Assy (Plastic), R/R","0","1","1","1","3","1","1","2","0","3","2","1","2","6","8","1","9","12"
"37122 - Upper/Lower Element, Repl","2","5","0","2","1","2","3","6","2","1","2","3","6","3","2","7","3","4"
"85840 - Steam hoses","2","2","1","3","0","1","4","1","2","0","8","3","6","5","2","4","4","6"
"14060 - Gear Kit, Repair/Replace","0","1","2","3","7","6","2","6","0","4","2","2","2","5","3","2","3","4"
"94530 - Drain Rep/Repl clean","5","1","1","0","0","2","3","0","2","6","8","7","6","3","6","0","1","3"
"73280 - Clip, Toe Panel","4","1","2","0","3","4","3","4","5","2","3","3","9","0","4","2","1","4"
"14620 - Power Nut","1","3","2","1","7","2","1","2","3","2","8","5","2","9","2","1","2","0"
"38540 - Therm (Countertop Models)","2","1","4","4","1","5","3","4","1","4","2","3","4","2","3","5","2","3"
"83260 - Flow Control (Valve)","2","0","2","1","3","3","2","5","3","3","1","7","9","1","1","1","6","3"
"14160 - Stirrer Shaft","3","2","4","3","5","4","2","5","2","2","6","2","1","3","3","3","1","2"
"85202 - Turbozone Actuator Assemb","2","1","2","5","2","2","3","3","5","2","4","7","2","1","1","4","2","5"
"38410 - Fusible Link (Heat Pump)","5","2","2","0","3","8","6","6","1","5","2","4","1","2","3","1","1","1"
"61050 - Blade Belt, Secondary","2","1","1","0","1","2","0","0","1","6","2","6","5","9","3","4","4","5"
"85323 - Aqua Stat Contrl Rep/Repl","1","1","0","3","0","2","2","4","8","6","1","2","1","1","3","0","9","8"
"76430 - Console Insert","2","2","1","3","1","3","1","4","3","1","7","3","6","1","3","5","4","2"
"84302 - Circulating Pump, Replace","0","1","1","0","7","2","8","5","4","3","1","0","2","1","1","0","4","12"
"76110 - Panel, Bottom","1","5","3","1","3","3","2","0","2","1","6","3","3","8","3","2","4","2"
"42052 - Trans C Clip/Pushnut,Repl","4","3","5","2","3","1","0","0","2","2","4","5","6","7","0","4","1","3"
"85610 - Flush System","1","0","1","1","1","1","4","13","6","6","4","0","0","1","0","1","3","9"
"32680 - Battery Replace","3","3","2","2","3","1","2","4","2","6","3","8","1","1","3","2","3","2"
"71813 - Walkbelt Adj-Courtesy","0","1","2","3","3","3","3","5","0","1","7","2","4","1","3","4","2","7"
"11801 - Brake Release Cam","1","3","2","2","2","1","4","5","1","4","5","3","3","4","0","0","8","3"
"91820 - Drain Hose/Siphoning","3","4","3","3","1","3","1","2","2","1","2","2","2","3","3","5","3","8"
"11922 - Stopper, Replace","2","1","1","1","2","5","2","4","0","6","5","3","4","2","5","5","2","1"
"15170 - Crosslighter","0","0","1","0","4","5","11","7","8","4","2","0","1","0","0","3","1","3"
"37230 - Ignitor (Spark Type)","2","1","1","1","1","1","6","3","3","3","1","3","5","4","2","3","5","5"
"91901 - Water Supply Connection","1","1","3","1","3","0","12","4","3","2","2","2","1","4","2","2","3","4"
"91503 - Leaking, Major","1","3","1","2","1","4","5","2","2","2","4","1","5","6","2","2","1","5"
"32360 - Conve Fan Motor (OTR)","1","4","3","1","4","5","5","3","3","3","4","1","1","1","1","2","4","3"
"35312 - Electrode Rep/Repl","0","0","1","1","4","5","9","9","1","5","0","0","1","0","1","1","3","8"
"93875 - Instruct/Low Gas Pressure","2","4","2","2","3","1","4","1","2","1","4","3","4","1","2","3","7","3"
"71696 - Cavities, Element Support","1","1","3","0","3","3","4","4","3","3","3","3","6","5","1","3","1","2"
"39030 - Temperature Probe","0","2","1","0","1","4","3","4","2","5","3","1","3","5","3","1","7","3"
"11131 - Basket, Ballast Ring","1","2","1","0","6","4","3","1","1","0","3","2","3","3","3","0","7","8"
"36610 - Power Selector Switch","0","2","0","2","0","8","2","3","1","3","5","4","2","3","2","1","4","6"
"11800 - Rear Tub Seal","4","4","1","2","4","2","2","2","5","3","2","1","5","2","2","3","3","1"
"93911 - Improper Loading, Jammed","2","3","2","2","5","3","2","3","2","3","6","3","1","2","1","2","3","3"
"17190 - BroilOrifice/Rep/Repl","0","2","0","0","0","2","2","4","2","2","3","3","3","5","2","2","2","14"
"85900 - Turbozone Jets (Manifold)","6","2","1","0","3","2","4","1","3","5","1","0","3","4","3","2","5","3"
"61200 - Deflector Shield","1","1","2","3","2","1","1","1","1","5","5","2","3","8","7","1","2","1"
"76100 - Panel, Rear","1","0","4","1","3","1","3","3","2","0","4","6","2","4","4","1","3","5"
"61120 - Quality of Cut, Adjust","1","0","1","0","3","1","1","0","0","0","1","2","5","11","9","5","6","1"
"85611 - Faucet Coupler, R/R","1","3","4","2","2","2","3","5","0","2","3","3","3","2","4","0","4","4"
"14950 - Snubber, Major","1","0","3","1","2","3","0","3","3","2","4","2","2","6","2","7","6","0"
"43030 - Trans/Hydro Belt","2","4","4","1","1","0","1","2","3","2","2","2","4","6","3","6","2","1"
"29010 - Dipstick","1","5","2","1","1","1","2","3","3","2","2","3","0","6","7","6","0","1"
"12920 - Gasket, Mounting Flange","1","3","6","2","2","2","1","2","2","0","3","2","5","1","2","5","6","1"
"35140 - Adj regulator cap","4","3","2","2","3","1","1","2","0","3","4","2","5","4","2","1","3","4"
"74570 - Cavity Touch-up Paint","2","3","3","0","5","3","2","3","4","3","3","5","2","1","3","1","2","1"
"13900 - Exhaust Tube In Dryer","0","1","1","3","2","4","3","2","2","1","3","2","5","1","3","2","6","4"
"78242 - Console R/R Calibrate","0","2","1","1","0","0","3","1","2","2","3","3","3","6","4","3","5","6"
"39410 - Cond Motor Speed Contl","11","13","3","2","1","0","0","0","0","0","2","4","6","1","0","0","1","1"
"35230 - Relay (Off-Balance)","2","1","2","2","2","4","3","1","3","4","7","1","1","1","2","2","5","2"
"26200 - Remove/Replace Engine","2","0","0","1","3","1","2","3","0","2","5","4","6","5","7","2","1","1"
"71152 - Strike/Catch","3","3","1","2","2","2","2","3","1","2","2","4","3","4","1","2","3","5"
"93150 - Odor Check","12","11","1","2","2","3","1","0","0","1","3","3","3","2","0","0","1","0"
"13113 - Dampers, Air","3","4","3","1","2","0","1","0","2","0","5","8","4","9","2","0","0","1"
"85609 - Clogged Sump Inlet Screen","1","3","0","3","3","2","1","2","1","2","4","5","2","5","1","0","5","4"
"82211 - Gas Leak (Appl) Repair","3","1","3","2","0","0","5","3","4","1","3","1","3","4","3","1","3","4"
"71692 - Oven Rack","1","4","1","1","3","2","2","2","2","1","4","3","3","7","4","1","1","2"
"36602 - Light, Backguard (Socket)","0","0","1","0","3","3","5","2","6","3","1","2","2","4","4","1","1","6"
"85930 - Nozzle Body, Rep/Repl","1","2","1","2","3","1","2","2","2","4","6","3","3","2","2","3","1","3"
"95400 - Pick-Up and Delivery","0","1","0","1","0","1","1","0","2","4","7","2","4","7","6","3","1","3"
"12820 - Gasket, Discharge Tube","2","4","2","2","6","1","3","0","4","1","0","3","3","5","3","2","2","0"
"50014 - Transmitter, Align","2","0","0","2","3","2","0","4","4","0","6","5","2","4","3","1","4","1"
"94605 - Ice bucket/Dispenser/Cln","2","1","0","3","1","2","2","4","4","1","2","3","3","1","3","5","4","2"
"11180 - Force, Mechanical-Adjust","2","1","2","2","3","1","6","6","4","1","3","3","1","2","1","0","2","3"
"91301 - Check/Correct Inst, Major","1","2","3","1","0","1","3","3","2","1","8","2","2","3","5","0","1","4"
"21000 - Elect Starter, Alt Coil","1","4","3","1","0","1","0","2","2","3","3","2","2","6","7","1","3","1"
"71812 - Walkbelt Adj-Off Center","1","0","2","1","1","2","3","2","0","0","4","3","2","3","0","5","6","7"
"43070 - Idler Pulley/Spring","1","1","4","2","2","0","0","2","1","1","4","6","2","5","6","4","1","0"
"22050 - After Fire Solenoid","2","2","0","2","1","1","0","0","1","0","4","1","6","5","11","4","2","0"
"71530 - Base Rail/Leveling Leg","1","1","4","3","3","0","2","4","1","3","7","1","1","0","4","1","1","5"
"56412 - Module (Dsi/lid) Replace","0","2","0","1","1","4","8","9","5","1","0","1","1","1","0","0","1","7"
"14035 - Thrust Plate","2","1","3","0","2","2","2","3","0","2","2","3","5","4","3","1","5","2"
"71122 - Side Panels","1","0","5","1","0","2","4","1","4","2","3","2","2","3","1","4","4","2"
"73387 - Front panel","1","4","1","2","1","0","1","1","2","2","5","7","1","4","0","1","5","3"
"75151 - Foot Pedal","3","0","0","4","4","2","2","2","1","1","0","5","3","3","3","2","2","4"
"53100 - Timer Switch","1","2","0","0","0","0","2","4","3","3","5","1","4","3","2","1","7","3"
"94570 - Drain (Clean)","2","1","2","0","5","1","4","2","2","3","2","1","3","2","1","2","7","1"
"32169 - Clean Wash Motor","1","3","1","0","2","3","3","3","2","3","1","2","3","3","3","2","5","1"
"36850 - Switch, Fan Harn Sensor","0","0","1","4","3","2","5","4","3","3","7","3","1","0","2","1","2","0"
"70018 - Belt Lube Install","1","3","1","1","4","1","3","2","3","0","1","2","4","2","3","4","3","3"
"56207 - Flood sensor","1","2","2","2","1","2","2","2","1","1","6","1","2","2","4","2","4","4"
"74640 - Turn Table Shaft","2","1","2","0","1","1","4","1","6","2","2","2","4","4","2","1","3","3"
"73354 - Spring, Door, Adjust","0","2","2","2","1","1","2","5","4","5","5","1","2","2","1","2","2","1"
"56282 - Board, Logic-Replace","0","0","1","2","1","1","3","2","2","10","2","1","2","5","1","0","5","2"
"14150 - Stirrer Blade","0","1","4","1","4","3","3","2","2","1","2","3","4","3","3","1","2","1"
"36932 - Motor Variable Switch","1","2","2","2","1","4","3","3","5","5","3","4","2","1","1","0","1","0"
"37310 - Heater, Heat/Cool","1","1","0","2","5","8","5","2","0","2","1","1","1","1","4","2","1","3"
"95000 - Nicor/Clean & Check","1","0","0","0","1","1","1","5","2","1","3","3","3","7","6","0","2","3"
"29020 - Oil Fill Tube / ORing","1","1","1","3","2","1","0","1","0","2","1","3","3","3","5","7","4","1"
"85151 - Drain Cock Repair/Replace","2","0","0","2","2","2","6","0","2","3","0","3","1","4","2","2","4","4"
"91541 - Dryer Vent Cleaning","1","1","0","1","3","1","7","2","1","2","5","2","3","3","2","1","2","2"
"53070 - Interlock Operation","0","3","1","2","2","1","1","1","1","2","4","2","5","0","3","5","3","3"
"44050 - Steering Wheel","2","3","2","2","1","0","0","1","3","3","3","5","3","3","6","1","1","0"
"93955 - Explain Feature Operation","4","3","1","1","2","4","1","2","0","1","3","0","4","4","2","2","3","1"
"31620 - Wiring/Oven Electrode","0","1","0","0","2","0","0","0","4","3","1","2","2","3","2","4","8","6"
"95111 - PM Add on: Oil Change","2","4","1","4","3","1","0","2","0","1","1","2","2","3","6","3","2","1"
"56540 - Thermistor/bin","1","1","1","1","2","0","2","3","1","2","1","2","4","6","3","2","3","3"
"36500 - Light Backguard (Bulb)","0","2","3","3","2","2","1","0","3","2","1","1","5","2","4","4","2","1"
"22448 - No description available","0","3","4","1","5","1","3","4","6","5","2","2","2","0","0","0","0","0"
"91060 - Convert to LPG","0","4","3","0","0","2","1","0","3","1","3","2","2","3","1","4","4","4"
"50023 - Transmitter, Code","0","0","0","1","4","2","1","2","3","2","1","2","4","2","5","2","2","4"
"99000 - PM Check(Cust Courtesy)","1","1","0","0","3","1","2","1","3","0","2","1","3","2","4","3","4","6"
"85130 - Filter (Washer)","0","1","5","0","2","4","2","2","3","2","4","1","0","3","3","0","3","2"
"43010 - Brakes-Adjust","2","1","1","1","3","2","0","1","2","1","2","2","5","6","3","3","2","0"
"85920 - Inlet Nozzle, Clean/Repl","2","2","1","2","1","1","1","2","2","2","3","3","4","1","2","2","3","3"
"11421 - Container Assy Drawer","1","1","1","4","2","4","3","3","1","2","1","3","1","3","0","2","3","2"
"63040 - Tire-Stem/Core","1","2","2","2","0","1","0","1","2","3","2","1","1","3","4","4","5","2"
"21090 - Switch-Electric Starter","4","1","0","0","0","2","1","1","2","3","1","5","2","6","5","3","0","0"
"43060 - Clutch-Adjust","0","2","1","1","1","1","0","2","1","2","3","2","2","4","3","5","3","3"
"53140 - Water level sensor","1","3","1","3","5","1","3","3","1","0","2","3","3","0","2","2","2","1"
"61130 - Quality of Bagging, Adjus","1","4","3","0","3","0","0","0","1","2","2","4","2","6","3","5","0","0"
"15140 - Main Burner Orifice","1","0","0","1","2","2","4","6","3","3","1","3","1","0","2","1","5","1"
"83202 - Brine Tank, Replace","0","0","0","0","2","0","3","3","1","4","1","5","2","3","2","5","2","3"
"39120 - Outdoor Therm (HP)","1","0","2","1","2","1","2","1","0","0","2","4","2","6","6","3","0","2"
"28010 - Tune-Up (Twin) - Std CC","1","2","2","1","2","0","0","0","0","1","2","0","3","4","6","8","3","0"
